,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
611,2,1,18,2,2,1,2,2,3,4,1,1,2,3,0,2,2,2,2,1,1,1,1,4,2,1,1,1,4,5,14,14,15
612,2,2,17,2,2,1,4,3,3,4,1,1,2,2,1,2,1,1,1,2,1,1,1,4,5,5,1,3,2,4,10,11,11
613,2,1,18,1,2,1,3,3,3,3,3,2,1,2,0,2,1,2,2,1,1,2,1,5,3,4,1,1,5,0,10,10,10
614,2,1,17,2,2,1,4,4,1,3,4,2,2,2,0,2,1,1,1,1,1,1,2,4,3,3,1,2,5,2,12,12,12
615,2,1,17,1,1,2,3,2,3,4,2,1,2,2,0,2,2,2,2,1,1,2,1,1,2,3,1,2,5,0,15,14,15
616,2,2,18,1,1,1,1,1,4,3,1,2,2,1,0,2,2,2,2,2,1,1,1,3,3,2,1,2,3,2,14,13,14
617,2,1,18,1,1,1,1,1,5,3,3,2,2,3,0,2,2,2,2,1,1,1,2,5,3,2,1,1,4,0,19,17,18
618,2,1,18,2,1,2,1,2,5,4,3,1,3,2,0,2,2,2,2,1,1,2,1,4,3,4,1,4,5,0,16,15,15
619,2,1,18,1,2,1,3,3,3,3,4,1,2,2,0,2,1,2,2,1,1,1,1,4,3,2,1,3,3,6,13,12,13
620,2,1,17,1,1,1,4,4,5,5,3,1,1,2,0,2,1,2,1,1,1,1,1,2,3,4,1,1,1,4,15,14,15
621,2,1,17,2,2,1,1,2,4,3,3,2,2,2,0,2,2,2,2,2,1,2,2,3,2,2,1,2,3,0,13,13,13
622,2,2,18,2,2,1,1,3,5,4,3,1,2,2,0,2,1,1,2,1,1,2,2,3,3,4,2,4,3,0,8,10,9
623,2,2,18,1,1,1,4,4,1,3,4,1,2,3,0,2,2,2,2,1,1,1,1,4,2,2,2,2,5,0,15,16,16
624,2,1,17,2,2,1,1,1,4,3,2,1,3,1,1,2,1,2,2,1,1,1,1,5,2,1,1,2,1,0,8,8,9
625,2,1,18,1,2,1,2,3,5,3,3,2,2,1,0,2,1,2,2,1,1,1,1,5,2,3,1,2,4,0,10,10,10
626,2,1,18,2,2,1,4,4,4,1,4,2,3,2,0,2,1,2,2,2,1,1,1,3,2,2,4,2,5,0,7,5,0
627,2,2,18,2,1,1,1,2,5,3,4,2,3,1,0,2,1,2,1,1,2,1,1,4,3,3,2,3,3,3,9,10,10
628,2,1,17,1,2,1,2,2,4,5,1,1,1,3,0,2,2,2,1,1,1,2,1,3,4,3,1,1,3,8,10,11,12
629,2,1,17,2,2,1,1,2,4,4,3,1,1,1,0,2,2,2,1,1,1,1,2,3,5,5,1,3,1,4,7,8,9
630,2,1,18,2,1,1,4,4,4,4,2,1,2,3,0,2,2,2,2,1,1,1,2,5,4,4,1,1,1,0,15,17,17
631,2,1,18,2,2,1,1,1,4,4,1,1,4,3,0,2,2,2,2,1,1,1,2,4,3,2,1,2,4,4,10,11,12
632,2,1,19,2,2,1,1,1,5,4,3,4,2,2,1,2,1,2,2,1,1,1,1,4,3,3,1,1,3,4,7,8,9
633,2,1,18,2,1,1,4,4,1,3,3,1,1,2,0,2,2,2,1,1,1,1,2,5,4,3,3,4,2,1,13,14,14
634,2,1,18,1,2,1,3,3,4,4,1,1,1,2,0,2,2,2,2,1,1,1,1,4,1,3,1,2,1,1,16,16,16
635,2,1,17,2,2,1,3,1,5,4,2,1,1,2,0,2,1,2,1,2,1,1,2,4,5,4,2,3,1,10,8,9,9
636,2,2,18,1,2,1,4,4,1,1,1,2,1,2,0,2,2,2,1,2,1,1,2,3,2,4,1,4,2,4,17,18,19
637,2,2,18,2,2,1,2,1,4,4,4,1,2,1,0,2,2,2,1,2,1,1,1,4,4,3,1,3,5,0,7,7,0
638,2,2,17,1,2,1,2,3,4,3,1,2,2,2,0,2,2,2,1,1,1,1,2,4,4,3,1,1,3,4,14,15,16
639,2,2,19,2,2,1,1,1,4,3,4,1,2,1,1,2,2,2,2,1,1,2,2,4,3,2,1,3,5,0,5,8,0
640,2,2,18,2,2,1,4,2,4,4,1,2,2,1,1,2,2,1,2,1,1,2,2,5,4,3,4,3,3,0,7,7,0
641,2,1,18,2,2,1,2,2,5,4,4,1,2,3,0,2,2,2,2,1,1,2,2,5,3,3,1,3,4,0,14,17,15
642,2,1,17,1,2,1,4,3,1,4,4,1,2,2,0,2,2,2,2,1,1,1,2,5,5,4,1,1,1,0,6,9,11
643,2,1,18,2,2,1,4,4,1,5,2,1,3,1,0,2,1,2,1,1,1,1,1,4,4,3,2,2,5,4,7,9,10
644,2,1,19,2,2,1,2,3,3,4,3,1,1,3,1,2,2,2,1,2,1,1,2,5,4,2,1,2,5,4,10,11,10
645,2,1,18,1,1,1,3,1,1,3,3,1,1,2,0,2,1,2,2,1,1,1,2,4,3,4,1,1,1,4,15,15,16
646,2,1,18,1,2,1,1,1,4,4,3,1,2,2,0,2,2,2,1,1,1,2,2,1,1,1,1,1,5,6,11,12,9
647,2,2,17,1,1,1,3,1,3,3,3,1,2,1,0,2,2,2,2,2,1,1,2,2,4,5,3,4,2,6,10,10,10
648,2,2,18,2,1,1,3,2,3,4,3,1,3,1,0,2,2,2,2,2,1,1,2,4,4,1,3,4,5,4,10,11,11
